invoice_id,invoice_date,customer_id
214,2/19/2018,79
215,3/22/2018,96
216,5/27/2016,9
217,1/3/2016,51
218,7/3/2016,84
219,9/24/2016,48
220,2/29/2016,77
221,12/22/2016,29
222,4/5/2018,83
223,1/2/2016,41
224,2/3/2016,29
225,9/8/2016,28
226,10/23/2016,5
227,6/6/2017,86
228,11/20/2016,5
229,8/22/2017,29
230,1/23/2016,58
231,12/24/2017,43
232,5/29/2017,10
233,1/1/2018,100
234,5/19/2018,30
235,3/24/2017,12
236,6/10/2017,26
237,8/24/2017,67
238,6/20/2017,62
239,3/20/2018,50
240,10/2/2016,85
241,2/19/2017,72
242,5/30/2018,69
243,7/29/2017,82
244,5/4/2016,42
245,4/2/2018,40
246,7/6/2017,65
247,10/17/2017,51
248,1/18/2016,54
249,9/29/2016,53
250,9/29/2017,79
251,3/22/2016,53
252,1/9/2016,89
253,12/18/2017,88
254,1/30/2017,8
255,11/10/2017,68
256,8/1/2017,75
257,7/9/2017,75
258,10/23/2017,63
259,5/16/2016,14
260,5/31/2016,61
261,3/10/2017,56
262,12/11/2016,37
263,9/5/2017,52
264,9/2/2017,35
265,6/23/2016,85
266,9/27/2017,49
267,8/7/2017,4
268,9/16/2016,89
269,4/2/2018,99
270,12/17/2017,97
271,1/10/2018,49
272,3/10/2016,26
273,6/17/2016,98
274,5/3/2017,84
275,12/20/2016,45
276,11/12/2017,96
277,3/5/2018,77
278,1/9/2017,22
279,9/26/2017,49
280,4/20/2018,94
281,4/25/2017,18
282,11/14/2017,29
283,2/23/2018,18
284,4/5/2017,82
285,5/19/2016,86
286,11/26/2017,13
287,5/12/2016,38
288,4/15/2017,55
289,8/3/2017,28
290,2/10/2016,17
291,4/9/2017,16
292,7/9/2017,42
293,2/13/2018,94
294,1/28/2017,89
295,2/2/2017,55
296,8/1/2016,83
297,12/15/2016,97
298,2/8/2018,94
299,2/12/2018,27
300,3/11/2016,58
301,1/19/2017,57
302,1/26/2016,50
303,11/4/2017,13
304,8/15/2017,46
305,6/26/2016,15
306,7/9/2016,53
307,5/17/2016,70
308,4/16/2018,2
309,3/31/2018,19
310,3/26/2018,75
311,4/14/2017,71
312,4/7/2018,86
313,12/3/2016,56
314,5/6/2018,69
315,6/12/2018,76
316,3/1/2016,87
317,5/3/2016,16
318,3/30/2017,71
319,12/21/2016,16
320,1/31/2016,74
321,3/11/2016,91
322,1/19/2016,84
323,1/12/2018,80
324,2/17/2018,10
325,2/10/2017,19
326,10/27/2016,59
327,6/26/2017,43
328,2/25/2016,8
329,1/11/2016,100
330,6/6/2016,48
331,7/16/2017,85
332,11/1/2016,77
333,8/12/2016,52
334,12/11/2017,55
335,12/2/2017,95
336,2/19/2018,79
337,9/27/2016,67
338,6/25/2016,66
339,6/19/2018,47
340,8/24/2016,96
341,10/11/2016,89
342,1/22/2017,22
343,11/11/2017,4
344,7/3/2016,42
345,6/18/2016,97
346,9/4/2017,80
347,1/10/2018,10
348,6/26/2017,65
349,1/2/2018,5
350,3/4/2018,47
351,4/25/2018,90
352,3/24/2017,76
353,4/8/2016,61
354,3/19/2018,9
355,2/18/2016,26
356,7/4/2016,80
357,5/16/2017,67
358,6/10/2016,44
359,3/30/2018,39
360,8/15/2017,66
361,3/18/2017,12
362,9/29/2016,36
363,11/13/2016,68
364,8/20/2016,6
365,9/1/2017,56
366,6/2/2017,14
367,8/29/2017,2
368,2/25/2016,24
369,10/31/2017,20
370,6/19/2018,25
371,4/18/2016,95
372,1/7/2018,22
373,4/22/2017,95
374,5/6/2016,28
375,6/15/2016,55
376,10/24/2017,54
377,11/29/2017,44
378,1/17/2017,38
379,5/30/2018,96
380,4/27/2016,35
381,5/13/2016,18
382,3/14/2016,42
383,2/26/2017,40
384,8/29/2016,33
385,3/22/2017,76
386,4/11/2018,28
387,3/8/2016,93
388,3/10/2016,12
389,8/15/2017,50
390,4/20/2018,27
391,6/17/2016,91
392,2/24/2017,52
393,6/9/2018,55
394,5/31/2018,60
395,8/10/2017,85
396,5/14/2017,13
397,11/10/2017,27
398,2/5/2017,1
399,5/20/2018,83
400,4/30/2017,56
401,7/17/2017,75
402,10/31/2016,83
403,6/29/2018,44
404,4/2/2017,74
405,6/3/2017,52
406,2/18/2018,24
407,6/1/2018,41
408,11/8/2017,82
409,9/26/2017,31
410,8/31/2017,84
411,7/9/2017,4
412,12/22/2017,86
413,8/7/2016,12
414,9/1/2017,60
415,3/30/2018,53
416,9/9/2017,60
417,8/11/2016,95
418,9/26/2017,83
419,4/15/2016,72
420,11/28/2017,68
421,5/27/2016,17
422,9/13/2017,36
423,3/4/2017,15
424,6/17/2018,66
425,9/6/2017,31
426,3/15/2018,4
427,4/28/2017,58
428,7/10/2016,33
429,4/28/2016,63
430,2/14/2018,91
431,11/11/2017,39
432,5/23/2017,76
433,4/30/2016,72
434,3/22/2016,77
435,5/23/2016,49
436,11/22/2016,87
437,1/28/2016,32
438,12/17/2017,2
439,11/24/2016,1
440,4/9/2018,8
441,6/22/2018,78
442,3/7/2017,64
443,7/11/2016,21
444,4/6/2018,29
445,5/12/2017,52
446,5/16/2017,6
447,6/11/2016,34
448,3/9/2017,62
449,5/29/2018,41
450,5/8/2018,29
451,6/8/2018,4
452,5/18/2017,19
453,8/2/2016,29
454,11/7/2016,36
455,3/11/2017,100
456,1/8/2018,47
457,5/19/2017,39
458,7/19/2016,53
459,1/7/2017,88
460,1/28/2016,65
461,5/29/2016,35
462,4/29/2018,58
463,2/28/2016,43
464,1/26/2017,80
465,10/17/2017,82
466,2/8/2016,45
467,7/31/2016,64
468,6/9/2016,39
469,7/10/2017,63
470,12/26/2016,73
471,7/31/2016,79
472,3/3/2016,74
473,3/16/2016,22
474,1/17/2016,20
475,5/28/2016,54
476,6/3/2018,86
477,12/18/2016,42
478,4/23/2016,25
479,2/18/2018,47
480,8/12/2017,96
481,2/25/2016,82
482,12/11/2016,6
483,1/25/2018,49
484,7/1/2016,91
485,5/4/2018,91
486,5/20/2018,2
487,1/17/2018,19
488,4/18/2017,60
489,8/11/2016,19
490,4/8/2018,59
491,1/11/2017,15
492,5/18/2016,62
493,6/14/2017,69
494,7/10/2016,25
495,9/22/2016,16
496,9/22/2016,96
497,3/4/2016,9
498,12/31/2016,91
499,2/27/2016,6
500,4/23/2018,17
501,3/16/2018,57
502,10/9/2017,99
503,2/26/2016,41
504,10/6/2016,100
505,9/11/2016,89
506,6/3/2016,73
507,3/12/2018,20
508,2/29/2016,66
509,11/30/2016,19
510,3/6/2018,19
511,5/3/2016,65
512,1/25/2017,38
513,4/28/2018,29
514,11/18/2016,18
515,5/17/2016,9
516,4/9/2017,26
517,10/14/2017,56
518,1/5/2017,16
519,9/14/2017,25
520,4/22/2018,34
521,4/1/2017,80
522,11/27/2017,72
523,12/18/2016,64
524,11/11/2016,67
525,4/29/2017,71
526,1/25/2018,3
527,7/18/2017,51
528,12/11/2016,35
529,5/12/2016,1
530,5/10/2016,16
531,5/18/2017,36
532,12/27/2017,56
533,4/22/2016,51
534,8/21/2017,19
535,4/22/2017,20
536,10/5/2017,94
537,8/20/2017,17
538,5/11/2017,50
539,11/18/2017,92
540,5/3/2016,43
541,11/15/2016,17
542,11/4/2016,40
543,3/29/2017,54
544,6/7/2018,16
545,9/5/2017,78
546,4/28/2018,35
547,6/26/2018,64
548,1/8/2017,2
549,5/17/2017,20
550,7/10/2016,99
551,12/4/2016,82
552,6/25/2018,13
553,7/3/2017,50
554,1/21/2016,89
555,10/31/2016,57
556,9/23/2017,93
557,10/13/2016,96
558,9/4/2016,88
559,1/29/2017,89
560,1/28/2016,37
561,3/19/2016,40
562,8/14/2016,16
563,10/15/2017,71
564,3/22/2018,6
565,11/24/2017,46
566,3/1/2018,27
567,12/3/2016,45
568,2/16/2018,19
569,2/14/2016,41
570,12/28/2016,23
571,1/5/2018,1
572,6/21/2018,65
573,3/7/2018,81
574,9/16/2016,43
575,3/1/2017,98
576,3/31/2018,18
577,1/20/2016,38
578,1/2/2018,19
579,6/13/2016,78
580,9/22/2016,97
581,9/6/2017,21
582,12/22/2017,57
583,12/15/2016,62
584,3/28/2018,18
585,3/13/2017,35
586,10/27/2016,58
587,12/4/2017,35
588,4/10/2017,86
589,7/10/2017,68
590,1/13/2016,28
591,2/25/2017,92
592,8/7/2016,88
593,10/20/2016,48
594,8/17/2016,17
595,1/24/2018,90
596,5/14/2016,84
597,7/29/2016,78
598,1/31/2017,57
599,8/3/2016,73
600,4/30/2016,2
601,9/8/2017,87
602,4/5/2017,49
603,12/23/2016,56
604,8/24/2017,89
605,10/7/2017,8
606,8/19/2017,40
607,11/22/2016,9
608,6/26/2016,9
609,1/12/2016,42
610,5/3/2017,53
611,2/7/2017,63
612,11/25/2016,35
613,7/20/2017,32
614,1/23/2018,62
615,6/9/2018,43
616,9/23/2017,45
617,4/6/2017,52
618,3/22/2017,17
619,8/8/2017,67
620,1/30/2016,12
621,3/30/2017,50
622,11/6/2017,94
623,10/20/2017,5
624,1/21/2016,81
625,7/1/2017,30
626,4/6/2017,91
627,11/10/2016,28
628,8/10/2016,7
629,8/23/2017,88
630,5/12/2017,36
631,6/6/2016,43
632,12/27/2016,98
633,8/4/2016,67
634,10/18/2017,62
635,6/4/2018,40
636,5/10/2016,40
637,8/27/2016,59
638,7/31/2016,25
639,9/22/2017,9
640,2/29/2016,76
641,1/30/2017,90
642,1/12/2016,66
643,12/25/2016,22
644,4/29/2017,58
645,9/1/2016,78
646,1/23/2017,46
647,9/18/2017,99
648,4/27/2016,97
649,5/22/2018,94
650,5/5/2018,58
651,1/16/2016,7
652,12/8/2016,99
653,8/20/2016,24
654,9/14/2016,27
655,11/17/2017,92
656,4/12/2016,74
657,6/1/2016,62
658,11/20/2016,74
659,12/22/2017,55
660,10/10/2016,50
661,9/8/2016,91
662,1/22/2018,56
663,3/19/2017,80
664,5/19/2018,32
665,7/28/2016,69
666,9/13/2016,29
667,1/4/2018,37
668,6/4/2018,17
669,1/17/2017,51
670,8/18/2016,68
671,3/4/2018,27
672,4/14/2018,79
673,12/24/2017,4
674,5/14/2017,17
675,12/24/2017,98
676,9/17/2017,43
677,12/31/2016,86
678,1/10/2017,3
679,10/7/2016,92
680,5/17/2018,42
681,6/17/2018,45
682,4/2/2016,27
683,7/6/2017,62
684,4/19/2017,8
685,7/31/2017,50
686,7/1/2018,3
687,8/12/2017,92
688,6/29/2018,60
689,2/24/2016,30
690,3/31/2018,3
691,10/27/2016,88
692,6/18/2017,91
693,11/5/2017,35
694,10/22/2017,76
695,12/18/2017,66
696,11/8/2017,52
697,12/22/2016,87
698,1/31/2016,3
699,6/20/2018,60
700,1/6/2017,30
701,10/15/2017,23
702,12/27/2016,96
703,4/7/2016,68
704,1/9/2016,95
705,11/6/2016,25
706,9/5/2017,6
707,4/5/2017,26
708,5/12/2016,29
709,10/6/2016,100
710,12/8/2016,69
711,7/28/2016,11
712,11/14/2017,22
713,1/1/2016,42
714,5/30/2017,65
715,9/4/2016,9
716,7/17/2016,75
717,6/25/2016,82
718,10/13/2017,64
719,3/17/2016,78
720,12/9/2017,25
721,1/20/2017,71
722,1/29/2018,78
723,4/2/2016,70
724,11/7/2017,86
725,2/23/2017,12
726,4/11/2016,62
727,5/23/2016,76
728,4/4/2017,34
729,12/28/2017,85
730,11/17/2017,27
731,4/8/2018,4
732,8/30/2016,79
733,11/24/2017,2
734,6/28/2018,78
735,8/15/2017,94
736,4/12/2017,14
737,3/11/2016,89
738,12/20/2016,4
739,10/28/2016,79
740,1/7/2016,52
741,11/15/2017,65
742,4/23/2017,97
743,2/12/2016,79
744,3/28/2016,30
745,5/1/2016,66
746,11/26/2016,52
747,9/30/2017,10
748,2/5/2017,37
749,3/25/2018,67
750,11/29/2016,70
751,4/28/2016,86
752,12/1/2017,97
753,3/11/2016,55
754,3/14/2017,22
755,1/21/2016,20
756,10/11/2016,57
757,1/26/2016,92
758,11/14/2016,47
759,7/21/2016,87
760,11/26/2016,53
761,8/2/2017,75
762,1/14/2016,20
763,9/13/2017,55
764,4/30/2017,24
765,12/23/2017,54
766,8/23/2016,40
767,6/30/2017,59
768,9/24/2016,76
769,3/25/2018,70
770,11/20/2016,87
771,6/16/2017,90
772,10/5/2016,68
773,8/19/2016,20
774,8/7/2016,4
775,5/9/2016,21
776,4/14/2016,13
777,1/20/2018,40
778,7/4/2016,49
779,2/2/2017,69
780,3/18/2017,83
781,1/19/2018,80
782,3/29/2017,64
783,4/22/2017,28
784,7/24/2017,67
785,9/7/2017,95
786,3/5/2018,14
787,5/22/2016,41
788,11/10/2016,23
789,8/28/2016,71
790,11/12/2016,7
791,9/1/2016,58
792,5/19/2016,77
793,9/22/2016,57
794,1/4/2017,35
795,12/18/2017,64
796,7/23/2016,52
797,3/5/2016,68
798,10/1/2016,16
799,6/2/2018,80
800,8/4/2017,28
801,6/9/2017,16
802,1/10/2018,79
803,5/25/2017,44
804,3/29/2016,90
805,5/2/2017,42
806,10/8/2016,8
807,10/7/2016,86
808,6/29/2016,21
809,4/4/2017,35
810,2/16/2016,24
811,3/16/2016,15
812,7/17/2017,33
813,1/15/2016,93
814,3/14/2016,43
815,4/21/2016,40
816,3/5/2016,24
817,7/25/2017,8
818,3/16/2017,81
819,1/22/2018,65
820,12/1/2016,95
821,3/13/2018,23
822,10/20/2017,20
823,7/20/2016,57
824,11/5/2017,83
825,9/25/2017,70
826,12/3/2017,87
827,5/28/2018,14
828,2/27/2016,59
829,2/16/2016,42
830,4/6/2018,7
831,5/31/2018,65
832,11/21/2016,20
833,10/16/2016,91
834,12/18/2016,85
835,3/4/2018,3
836,11/12/2017,52
837,2/25/2017,37
838,11/5/2017,11
839,1/14/2017,40
840,5/20/2018,21
841,4/6/2017,95
842,6/21/2018,35
843,3/21/2018,64
844,5/13/2017,57
845,10/31/2017,80
846,6/12/2017,73
847,7/28/2017,97
848,2/23/2016,93
849,3/20/2018,43
850,3/3/2018,6
851,2/19/2018,39
852,9/8/2017,28
853,9/13/2016,91
854,9/8/2016,63
855,12/13/2017,96
856,11/17/2017,79
857,11/18/2017,36
858,1/29/2018,47
859,2/20/2018,18
860,6/17/2017,58
861,8/26/2017,81
862,4/8/2018,36
863,6/22/2016,4
864,4/4/2017,28
865,9/28/2016,1
866,5/16/2017,24
867,6/9/2017,3
868,12/8/2016,14
869,7/25/2016,26
870,6/30/2016,98
871,5/4/2016,88
872,12/19/2016,54
873,10/11/2017,70
874,3/28/2016,98
875,1/9/2017,25
876,6/8/2018,48
877,4/6/2016,67
878,1/4/2016,90
879,1/22/2016,20
880,9/24/2017,43
881,3/6/2018,60
882,4/4/2016,30
883,10/30/2016,70
884,1/9/2018,66
885,2/1/2018,44
886,4/14/2017,89
887,1/9/2017,26
888,1/19/2016,64
889,8/28/2016,38
890,4/28/2018,40
891,4/18/2016,60
892,8/21/2016,39
893,1/30/2017,15
894,2/20/2016,80
895,10/3/2016,37
896,8/31/2016,57
897,10/11/2016,10
898,5/28/2018,97
899,6/29/2017,57
900,6/26/2016,19
901,7/2/2017,97
902,7/3/2017,24
903,5/13/2016,99
904,1/1/2018,64
905,10/28/2017,99
906,10/26/2016,9
907,2/11/2018,88
908,5/28/2018,58
909,7/16/2017,99
910,6/18/2017,95
911,1/19/2017,14
912,8/21/2016,4
913,3/3/2016,55
914,11/16/2017,81
915,8/30/2017,93
916,6/22/2017,15
917,5/19/2016,91
918,10/26/2016,89
919,2/28/2018,52
920,8/15/2016,66
921,12/20/2016,55
922,9/24/2016,51
923,6/16/2018,8
924,1/13/2016,35
925,1/26/2018,79
926,4/25/2018,75
927,9/14/2017,83
928,6/3/2017,22
929,3/2/2018,21
930,11/13/2017,92
931,5/19/2017,44
932,4/10/2016,20
933,6/2/2017,81
934,7/1/2016,58
935,6/21/2018,72
936,11/18/2016,39
937,2/5/2018,63
938,8/26/2016,37
939,1/2/2016,40
940,7/6/2016,12
941,7/1/2016,76
942,11/14/2016,61
943,4/18/2018,36
944,5/11/2016,58
945,5/15/2016,77
946,6/27/2017,83
947,11/4/2016,9
948,12/8/2017,87
949,4/24/2017,82
950,4/6/2018,21
951,2/7/2018,29
952,9/6/2017,25
953,11/30/2017,41
954,5/20/2018,27
955,2/22/2017,98
956,10/28/2016,89
957,3/18/2018,17
958,2/29/2016,72
959,11/14/2016,34
960,1/19/2016,61
961,1/31/2017,86
962,11/7/2017,29
963,3/4/2017,62
964,11/18/2016,54
965,9/27/2017,63
966,1/22/2016,92
967,6/12/2017,22
968,1/8/2018,61
969,9/11/2016,75
970,12/16/2016,49
971,2/16/2018,40
972,6/7/2016,13
973,1/11/2016,23
974,6/9/2016,3
975,2/11/2017,57
976,7/8/2016,89
977,7/20/2016,80
978,11/20/2016,33
979,7/21/2016,34
980,3/25/2016,24
981,8/28/2016,38
982,4/16/2018,64
983,4/13/2018,60
984,10/31/2017,39
985,1/3/2017,27
986,10/13/2017,81
987,5/9/2018,91
988,9/9/2016,23
989,11/13/2016,93
990,8/29/2016,91
991,6/27/2016,52
992,3/29/2016,24
993,5/31/2018,95
994,2/10/2018,6
995,2/25/2017,74
996,1/16/2018,21
997,2/12/2018,51
998,12/5/2016,81
999,8/9/2016,45
1000,5/7/2016,4
1001,8/22/2017,295
1002,6/18/2018,278
1003,4/22/2018,908
1004,5/31/2017,22
1005,4/4/2014,429
1006,4/8/2016,608
1007,5/13/2018,107
1008,10/18/2015,809
1009,12/29/2015,597
1010,11/5/2017,495
1011,6/21/2016,741
1012,6/25/2018,869
1013,11/7/2018,233
1014,5/22/2017,602
1015,1/16/2017,753
1016,7/5/2016,242
1017,1/4/2016,769
1018,5/14/2016,943
1019,5/22/2015,278
1020,10/17/2018,252
1021,9/7/2016,711
1022,1/10/2014,127
1023,1/29/2018,4
1024,3/7/2018,661
1025,2/5/2016,187
1026,7/29/2016,258
1027,5/15/2015,27
1028,1/10/2014,907
1029,10/7/2018,331
1030,4/9/2015,728
1031,10/1/2018,747
1032,3/6/2016,236
1033,11/26/2018,838
1034,12/10/2015,496
1035,10/1/2015,676
1036,10/6/2015,123
1037,6/1/2017,480
1038,3/22/2017,961
1039,5/29/2016,496
1040,1/24/2018,912
1041,6/22/2017,631
1042,3/12/2014,202
1043,2/26/2017,683
1044,2/11/2017,856
1045,11/2/2016,798
1046,6/7/2015,884
1047,3/19/2016,902
1048,2/12/2016,410
1049,5/11/2017,196
1050,12/21/2018,625
1051,1/13/2014,662
1052,11/17/2018,932
1053,9/19/2014,433
1054,1/18/2018,557
1055,10/14/2018,776
1056,6/3/2018,73
1057,2/23/2018,552
1058,7/31/2014,261
1059,4/20/2017,370
1060,12/1/2018,159
1061,11/14/2018,841
1062,6/21/2016,785
1063,5/19/2014,415
1064,10/24/2015,820
1065,6/11/2016,482
1066,7/7/2015,198
1067,12/29/2015,641
1068,2/6/2016,330
1069,8/8/2014,897
1070,6/30/2016,817
1071,6/6/2016,44
1072,1/5/2017,368
1073,9/1/2017,459
1074,7/15/2015,717
1075,8/16/2016,295
1076,8/16/2015,707
1077,5/13/2016,86
1078,5/27/2015,628
1079,6/15/2016,68
1080,9/5/2016,913
1081,3/19/2015,614
1082,5/5/2015,111
1083,4/26/2018,963
1084,1/17/2017,135
1085,1/16/2018,162
1086,3/30/2015,846
1087,7/21/2015,358
1088,6/19/2018,874
1089,2/27/2014,459
1090,12/26/2018,636
1091,8/23/2015,792
1092,1/22/2017,374
1093,12/8/2015,313
1094,11/7/2016,636
1095,7/4/2014,504
1096,4/9/2015,31
1097,12/10/2017,5
1098,6/24/2017,625
1099,9/18/2016,323
1100,6/15/2016,302
1101,8/27/2014,73
1102,7/28/2015,163
1103,11/21/2016,665
1104,7/1/2015,635
1105,6/29/2016,289
1106,5/19/2015,536
1107,12/24/2015,809
1108,3/22/2016,458
1109,8/23/2016,337
1110,2/20/2017,330
1111,3/18/2015,743
1112,8/22/2017,965
1113,4/2/2017,71
1114,5/3/2014,240
1115,1/20/2018,967
1116,2/26/2014,835
1117,7/26/2016,311
1118,3/13/2014,197
1119,6/22/2014,867
1120,10/5/2015,293
1121,9/23/2015,393
1122,6/25/2015,253
1123,5/1/2017,957
1124,10/13/2017,280
1125,5/5/2018,365
1126,4/2/2018,591
1127,9/12/2017,177
1128,6/11/2014,538
1129,12/28/2014,622
1130,9/9/2014,823
1131,7/14/2015,367
1132,1/10/2016,247
1133,5/6/2016,39
1134,10/2/2015,961
1135,11/2/2017,564
1136,4/20/2018,299
1137,8/4/2018,140
1138,3/16/2017,301
1139,10/20/2015,140
1140,4/16/2015,858
1141,4/30/2016,684
1142,10/9/2016,320
1143,2/9/2017,318
1144,10/18/2017,124
1145,7/26/2016,676
1146,11/24/2014,704
1147,11/5/2017,113
1148,7/5/2014,799
1149,1/25/2014,986
1150,4/9/2015,257
1151,12/6/2017,437
1152,11/22/2016,50
1153,2/8/2016,178
1154,3/4/2018,271
1155,7/27/2014,771
1156,1/12/2015,598
1157,2/26/2017,888
1158,5/7/2016,710
1159,4/27/2015,471
1160,3/8/2017,234
1161,12/29/2014,433
1162,9/1/2015,805
1163,12/4/2014,832
1164,10/10/2014,705
1165,5/19/2016,345
1166,2/25/2015,715
1167,9/29/2018,754
1168,8/26/2017,683
1169,6/15/2017,458
1170,1/22/2014,858
1171,7/30/2017,876
1172,1/31/2015,199
1173,7/28/2018,956
1174,2/9/2014,569
1175,8/22/2018,624
1176,10/11/2017,508
1177,11/20/2017,143
1178,6/14/2016,883
1179,1/14/2014,415
1180,2/4/2017,153
1181,4/27/2014,861
1182,9/3/2015,475
1183,8/17/2014,284
1184,2/23/2015,967
1185,7/12/2014,7
1186,1/10/2014,969
1187,4/26/2016,41
1188,8/30/2016,544
1189,10/5/2016,693
1190,8/26/2018,785
1191,11/16/2017,617
1192,5/19/2017,508
1193,3/13/2018,201
1194,10/29/2017,238
1195,4/26/2018,692
1196,11/24/2015,589
1197,2/28/2017,777
1198,3/4/2018,822
1199,6/15/2018,964
1200,5/4/2017,513
1201,9/27/2017,734
1202,1/7/2015,565
1203,9/30/2018,99
1204,3/29/2017,611
1205,3/11/2014,386
1206,11/17/2014,230
1207,4/3/2014,356
1208,2/22/2017,786
1209,1/13/2016,506
1210,6/3/2016,99
1211,3/13/2018,80
1212,9/11/2017,766
1213,7/8/2016,105
1214,2/24/2015,318
1215,4/27/2016,237
1216,8/22/2014,39
1217,3/7/2018,1000
1218,11/21/2016,422
1219,4/7/2015,673
1220,4/13/2016,283
1221,9/27/2018,21
1222,5/6/2016,660
1223,11/2/2014,124
1224,3/10/2015,893
1225,11/14/2017,268
1226,9/23/2014,489
1227,7/13/2017,932
1228,9/5/2018,463
1229,12/13/2014,135
1230,3/5/2018,806
1231,11/18/2015,630
1232,8/16/2015,656
1233,11/28/2018,191
1234,12/9/2015,630
1235,11/22/2015,536
1236,11/6/2016,618
1237,8/24/2014,39
1238,8/9/2016,800
1239,1/28/2017,402
1240,3/11/2016,189
1241,2/16/2018,966
1242,8/15/2014,169
1243,1/15/2015,387
1244,1/28/2016,153
1245,5/10/2017,501
1246,6/28/2017,212
1247,2/15/2014,905
