order_id,invoice_id,product_id,count,discount
101,51,47,17,5
102,30,17,53,0
103,95,4,94,0
104,35,82,96,0
105,79,8,71,2
106,81,39,13,4
107,7,13,8,0
108,97,1,4,1
109,84,2,67,0
110,4,52,74,0
111,100,28,46,0
112,80,20,83,1
113,5,71,71,0
114,15,15,50,2
115,25,9,11,0
116,67,94,23,1
117,3,88,17,1
118,78,66,67,1
119,49,62,85,0
120,13,60,74,1
121,72,75,85,0
122,84,49,24,0
123,56,16,54,1
124,56,72,60,1
125,14,57,34,5
126,90,29,42,0
127,84,45,3,3
128,85,94,68,0
129,94,54,78,0
130,4,28,64,1
131,44,85,41,0
132,12,21,10,1
133,25,89,2,0
134,80,29,6,2
135,51,95,43,1
136,20,84,60,1
137,4,41,52,1
138,25,43,96,1
139,45,8,45,0
140,88,9,82,1
141,31,58,27,0
142,42,36,86,0
143,46,69,45,1
144,84,21,69,1
145,85,64,64,0
146,6,24,1,1
147,54,24,99,2
148,37,24,93,1
149,76,98,34,0
150,8,69,48,1
151,92,23,81,1
152,8,57,43,0
153,80,79,95,1
154,49,57,88,2
155,23,63,28,0
156,75,15,12,1
157,84,39,30,2
158,28,77,47,2
159,69,87,46,1
160,98,24,21,1
161,6,7,60,0
162,8,64,2,1
163,20,32,83,2
164,23,74,14,1
165,90,37,76,2
166,73,13,67,1
167,64,51,98,0
168,47,70,30,1
169,11,59,30,0
170,77,49,76,1
171,62,15,97,0
172,70,48,8,0
173,50,59,96,0
174,32,96,73,3
175,77,89,45,1
176,46,37,87,1
177,60,55,33,0
178,92,57,84,0
179,57,12,7,1
180,47,70,7,0
181,65,13,33,0
182,82,14,64,1
183,2,61,64,1
184,30,24,49,1
185,50,9,56,0
186,92,86,49,1
187,84,8,10,1
188,79,99,29,0
189,33,82,94,2
190,98,6,42,1
191,74,67,30,1
192,22,17,19,1
193,26,7,4,1
194,86,98,76,1
195,25,70,49,3
196,66,65,62,1
197,89,18,24,1
198,77,52,59,2
199,39,86,27,1
200,51,34,32,1
201,7,95,30,2
202,47,38,1,0
203,67,8,59,0
204,26,75,69,2
205,34,100,35,1
206,92,24,22,2
207,10,35,44,2
208,99,28,90,2
209,51,88,57,3
210,88,67,54,2
211,47,77,29,1
212,99,78,17,1
213,94,51,27,0
214,81,34,97,0
215,90,24,85,1
216,45,4,100,1
217,77,58,49,0
218,71,100,31,1
219,70,98,60,0
220,76,70,27,0
221,21,1,92,1
222,43,61,10,1
223,73,18,86,2
224,68,24,76,0
225,70,97,11,1
226,70,57,7,1
227,14,64,6,1
228,6,29,29,2
229,5,10,96,0
230,28,18,40,0
231,82,18,42,1
232,4,9,100,2
233,66,36,58,0
234,52,1,19,2
235,36,47,49,2
236,18,39,2,0
237,14,67,49,1
238,74,40,91,2
239,80,83,37,1
240,2,85,26,2
241,30,77,83,3
242,73,63,20,4
243,5,68,91,3
244,55,34,60,3
245,30,7,17,1
246,6,47,6,2
247,64,56,63,0
248,29,76,2,1
249,14,35,8,1
250,70,52,53,2
251,67,46,61,1
252,65,55,50,3
253,73,87,97,2
254,22,11,18,1
255,56,78,12,0
256,9,83,23,1
257,38,76,84,0
258,49,52,1,3
259,100,38,79,3
260,45,53,26,2
261,25,54,12,1
262,87,40,37,1
263,31,3,54,0
264,17,93,62,2
265,100,16,43,0
266,81,61,29,1
267,86,43,1,0
268,20,72,19,1
269,9,30,1,4
270,51,49,81,0
271,49,60,99,0
272,82,81,43,2
273,2,30,71,1
274,94,31,76,2
275,53,32,56,3
276,69,83,33,0
277,99,70,78,0
278,29,35,39,0
279,67,39,31,1
280,90,11,42,2
281,3,75,50,1
282,26,89,55,1
283,42,18,65,2
284,16,30,98,0
285,39,47,70,0
286,82,18,17,2
287,16,25,6,1
288,29,86,6,0
289,42,92,43,3
290,70,77,37,1
291,58,19,21,2
292,16,64,22,0
293,44,41,26,1
294,29,55,53,1
295,27,91,8,4
296,61,6,28,2
297,75,73,16,2
298,11,32,17,1
299,17,26,12,2
300,69,1,4,1
301,67,2,91,0
302,60,75,7,0
303,77,55,98,0
304,21,50,18,0
305,26,8,12,0
306,29,72,83,0
307,68,27,79,1
308,53,92,5,0
309,66,75,30,1
310,44,78,95,0
311,77,14,99,1
312,95,44,26,2
313,87,62,42,2
314,11,1,85,1
315,98,73,4,1
316,23,51,67,1
317,46,65,26,1
318,1,1,100,2
319,22,86,65,1
320,51,65,41,3
321,30,35,74,0
322,49,91,23,1
323,86,73,72,1
324,77,79,92,0
325,31,73,24,4
326,35,76,57,3
327,100,98,15,0
328,78,39,37,0
329,44,70,69,1
330,6,15,3,1
331,17,69,75,0
332,49,71,11,0
333,78,21,38,2
334,54,55,75,0
335,84,35,42,4
336,78,36,43,3
337,12,65,11,3
338,25,67,100,2
339,14,84,59,1
340,91,61,26,1
341,95,88,84,2
342,18,10,13,2
343,12,13,61,0
344,32,30,91,0
345,14,47,87,0
346,100,5,50,1
347,12,88,30,2
348,53,70,71,1
349,78,54,83,2
350,90,91,94,2
351,54,43,23,3
352,25,100,24,1
353,2,30,46,2
354,7,7,16,1
355,86,40,21,0
356,85,59,39,0
357,80,88,97,0
358,4,97,12,1
359,71,54,86,2
360,67,52,37,3
361,91,81,49,0
362,36,43,12,0
363,6,60,92,1
364,60,34,62,0
365,46,100,10,0
366,6,99,12,3
367,40,40,32,0
368,28,90,75,2
369,1,49,60,1
370,26,65,66,2
371,96,67,19,1
372,33,67,100,0
373,86,100,45,1
374,48,29,76,2
375,97,71,94,1
376,5,20,33,2
377,15,25,71,0
378,7,67,89,2
379,38,95,10,0
380,9,91,18,0
381,86,57,9,4
382,33,59,88,1
383,56,38,78,1
384,70,81,4,1
385,69,49,17,0
386,30,93,52,2
387,82,3,68,1
388,74,38,41,1
389,84,32,34,3
390,86,66,51,0
391,40,98,4,0
392,42,28,65,4
393,44,23,5,0
394,61,44,50,1
395,55,43,39,2
396,89,84,35,0
397,45,43,73,3
398,99,84,76,2
399,26,30,83,0
400,48,71,26,0
401,11,66,44,4
402,42,63,55,2
403,33,80,59,2
404,37,27,25,1
405,72,2,58,1
406,19,31,96,1
407,3,84,25,0
408,15,58,74,2
409,88,96,73,2
410,26,97,74,0
411,57,14,37,0
412,17,77,16,0
413,46,22,86,0
414,69,23,44,1
415,6,87,1,0
416,80,53,65,0
417,23,81,65,2
418,65,68,66,2
419,7,69,23,6
420,20,83,9,1
421,64,46,27,0
422,5,5,38,0
423,93,40,66,0
424,37,86,51,0
425,10,87,48,0
426,1,34,88,2
427,59,85,84,2
428,89,54,13,1
429,31,69,23,1
430,7,71,4,2
431,80,44,32,3
432,80,57,10,1
433,74,9,53,1
434,82,54,40,0
435,44,52,50,1
436,62,53,61,0
437,36,21,14,1
438,26,62,59,1
439,47,18,34,1
440,25,75,62,0
441,89,76,18,0
442,67,77,63,2
443,68,42,78,0
444,47,82,34,1
445,83,22,36,3
446,78,66,47,0
447,87,46,40,0
448,100,37,31,1
449,92,59,87,2
450,86,96,1,0
451,17,97,36,4
452,25,21,81,0
453,4,59,61,1
454,79,17,37,1
455,43,56,16,0
456,11,29,75,1
457,7,31,13,4
458,47,100,45,0
459,82,81,39,1
460,82,31,77,1
461,99,12,62,0
462,17,9,40,1
463,67,6,8,2
464,1,22,96,1
465,100,74,75,2
466,39,15,66,1
467,56,92,50,0
468,65,19,32,1
469,92,57,53,0
470,13,22,35,2
471,51,97,86,2
472,65,63,68,2
473,90,79,6,0
474,47,75,12,0
475,71,86,19,1
476,75,25,2,1
477,58,75,95,1
478,29,21,63,0
479,56,44,73,1
480,17,30,45,0
481,10,28,47,1
482,39,74,60,1
483,79,36,38,1
484,5,61,56,2
485,48,89,60,1
486,95,93,95,1
487,83,82,26,0
488,95,12,32,1
489,41,19,78,2
490,55,69,68,1
491,7,10,10,2
492,6,51,92,1
493,16,66,82,1
494,41,81,58,0
495,85,66,49,1
496,19,11,56,2
497,96,5,16,0
498,69,4,22,3
499,93,96,40,0
500,73,72,60,2
501,7,97,16,0
502,99,100,31,0
503,93,33,7,1
504,55,56,83,1
505,22,46,40,2
506,92,3,94,0
507,5,20,45,5
508,2,54,94,0
509,38,85,12,0
510,84,44,17,0
511,81,45,53,2
512,91,80,98,0
513,2,38,17,3
514,89,67,98,0
515,84,1,4,3
516,33,17,69,0
517,73,48,48,1
518,40,100,59,1
519,52,9,52,1
520,78,37,45,3
521,30,63,17,0
522,5,56,80,0
523,86,55,85,0
524,38,94,77,3
525,81,43,28,0
526,68,4,37,0
527,96,96,9,0
528,64,49,16,2
529,64,89,19,1
530,13,17,58,1
531,18,37,40,2
532,40,8,8,1
533,5,31,31,1
534,53,44,28,1
535,77,3,32,2
536,71,79,12,1
537,72,61,92,5
538,14,29,63,3
539,7,28,6,1
540,39,20,58,1
541,97,89,98,0
542,34,71,26,3
543,26,76,40,0
544,57,35,78,1
545,6,43,63,0
546,6,29,18,0
547,93,52,66,1
548,4,50,55,0
549,19,78,66,3
550,2,66,16,0
551,55,24,22,0
552,74,86,8,1
553,73,41,12,1
554,65,36,38,2
555,86,46,36,2
556,40,45,4,0
557,56,53,32,1
558,19,83,31,0
559,27,57,38,1
560,61,4,75,1
561,82,27,78,1
562,76,87,21,2
563,82,76,51,1
564,98,90,82,2
565,69,97,21,0
566,2,30,9,1
567,8,7,83,4
568,92,68,78,0
569,96,97,14,3
570,26,32,66,3
571,73,55,62,3
572,100,52,76,0
573,52,20,6,0
574,90,30,15,0
575,19,29,56,0
576,65,72,37,1
577,69,100,27,2
578,77,56,85,0
579,94,96,29,0
580,53,30,49,0
581,92,94,92,1
582,73,13,61,1
583,59,96,71,1
584,34,51,71,1
585,78,50,52,1
586,9,41,3,1
587,46,23,36,0
588,85,11,57,1
589,16,34,100,0
590,72,74,41,0
591,38,34,21,2
592,38,38,79,2
593,2,14,56,2
594,98,34,74,3
595,3,82,32,1
596,24,34,87,1
597,7,32,60,2
598,63,14,13,0
599,24,73,74,0
600,3,17,99,0
601,77,33,96,1
602,76,5,97,2
603,51,47,51,2
604,92,92,57,0
605,7,54,19,2
606,83,69,42,1
607,96,20,22,1
608,22,99,8,0
609,19,78,71,3
610,81,98,85,0
611,100,99,70,0
612,74,17,26,1
613,77,76,67,0
614,25,52,33,1
615,45,63,61,1
616,17,64,85,2
617,8,23,39,1
618,32,12,73,0
619,74,38,17,1
620,14,57,42,0
621,92,71,7,1
622,33,94,7,1
623,93,60,63,1
624,84,25,51,3
625,84,56,97,1
626,42,3,4,1
627,15,10,30,1
628,25,94,32,0
629,61,14,61,2
630,29,5,90,1
631,28,48,1,0
632,13,58,76,1
633,9,21,63,1
634,87,1,77,4
635,90,6,1,2
636,83,31,91,0
637,14,61,99,1
638,87,32,40,0
639,76,56,60,0
640,68,5,23,1
641,31,43,49,2
642,44,62,58,0
643,59,94,37,3
644,64,16,39,1
645,83,33,20,1
646,76,98,54,2
647,52,9,45,1
648,3,60,15,0
649,35,94,80,2
650,92,64,5,1
651,60,38,22,1
652,9,22,88,0
653,31,92,47,2
654,44,25,7,2
655,72,41,86,1
656,33,85,19,0
657,73,74,93,2
658,7,20,19,2
659,81,42,46,1
660,22,71,50,0
661,29,39,94,0
662,80,64,41,1
663,8,31,69,0
664,51,74,64,1
665,62,15,63,0
666,55,69,25,0
667,16,84,65,0
668,98,69,54,3
669,66,87,95,0
670,7,54,89,0
671,64,32,65,1
672,4,7,8,0
673,44,5,12,2
674,51,44,59,1
675,52,24,96,0
676,35,40,15,0
677,9,27,68,0
678,56,28,83,3
679,58,49,80,2
680,70,7,87,1
681,85,6,55,2
682,68,1,15,2
683,92,26,51,1
684,27,36,8,2
685,49,43,6,0
686,99,35,99,0
687,45,37,32,3
688,64,71,78,1
689,94,43,33,2
690,82,49,80,0
691,90,72,81,1
692,96,74,65,2
693,13,45,46,1
694,98,31,94,3
695,50,55,49,0
696,38,17,85,2
697,51,23,45,1
698,75,35,52,0
699,1,73,3,0
700,31,82,26,2
701,81,42,59,1
702,46,89,97,1
703,96,52,88,3
704,32,16,52,0
705,22,99,21,0
706,30,68,6,1
707,36,32,30,0
708,24,20,47,3
709,99,49,72,1
710,74,17,21,0
711,19,56,2,2
712,60,83,70,0
713,65,34,86,1
714,41,87,74,2
715,74,98,20,0
716,51,81,7,1
717,26,55,45,0
718,70,63,17,1
719,43,94,7,3
720,45,79,79,1
721,62,10,9,2
722,93,5,41,0
723,67,15,57,1
724,25,58,19,3
725,33,22,93,1
726,78,76,6,2
727,57,69,35,0
728,12,70,63,0
729,39,38,75,0
730,26,58,81,0
731,3,17,53,1
732,82,68,71,2
733,40,92,4,1
734,11,25,66,0
735,58,63,95,1
736,22,35,6,1
737,64,25,56,0
738,3,19,77,0
739,27,9,79,0
740,17,58,77,0
741,86,92,20,1
742,83,93,32,1
743,69,77,33,1
744,57,40,15,0
745,82,73,36,0
746,76,64,88,1
747,89,100,19,0
748,66,30,9,0
749,92,30,57,2
750,90,22,70,2
751,40,42,48,2
752,91,56,21,1
753,11,99,74,3
754,97,33,26,1
755,14,18,27,0
756,70,90,43,0
757,60,96,86,1
758,79,33,19,0
759,12,47,54,2
760,93,50,57,1
761,64,37,92,2
762,39,22,83,3
763,71,32,63,0
764,69,67,25,0
765,64,82,27,1
766,41,13,41,1
767,42,9,62,2
768,65,1,95,0
769,95,30,92,0
770,62,96,25,1
771,22,52,41,2
772,3,7,48,1
773,82,52,42,1
774,13,24,47,1
775,5,60,56,1
776,38,77,89,0
777,62,46,43,0
778,14,86,39,1
779,65,9,50,1
780,53,52,76,1
781,63,97,64,1
782,74,98,56,0
783,82,77,57,0
784,96,79,3,0
785,11,76,46,1
786,72,82,54,0
787,97,90,40,0
788,88,87,16,0
789,11,9,88,1
790,64,46,58,2
791,81,48,75,3
792,60,72,77,2
793,70,40,59,1
794,15,69,15,1
795,22,99,71,1
796,62,87,45,2
797,66,57,39,1
798,2,89,14,3
799,88,6,77,3
800,53,12,57,0
801,88,51,27,0
802,18,39,36,1
803,56,31,37,1
804,16,5,55,1
805,94,27,79,1
806,97,57,27,1
807,42,33,15,1
808,96,10,40,0
809,3,80,18,1
810,70,74,86,2
811,92,65,58,2
812,8,27,14,1
813,69,22,6,0
814,25,69,46,1
815,87,54,24,1
816,79,78,67,0
817,29,89,72,0
818,89,6,29,2
819,86,73,60,0
820,73,57,65,0
821,3,55,12,0
822,31,48,48,1
823,27,28,79,0
824,45,88,14,2
825,17,2,6,1
826,86,88,66,1
827,44,94,74,0
828,14,61,40,0
829,10,96,78,2
830,26,83,20,3
831,42,63,11,1
832,74,16,28,1
833,70,36,2,1
834,49,100,82,2
835,70,36,44,0
836,61,92,60,2
837,10,20,24,3
838,6,69,77,2
839,8,49,17,1
840,98,73,24,2
841,51,52,62,0
842,11,61,100,2
843,100,88,98,1
844,26,16,7,1
845,3,67,79,0
846,76,47,37,0
847,87,22,5,0
848,97,71,51,0
849,78,42,2,2
850,31,39,2,0
851,52,30,47,2
852,14,62,4,0
853,15,95,36,2
854,88,73,12,0
855,9,90,64,0
856,66,94,5,0
857,39,52,79,0
858,3,18,86,1
859,7,81,51,3
860,69,38,71,0
861,66,58,73,0
862,80,72,46,1
863,27,73,48,0
864,36,98,52,1
865,77,40,63,0
866,48,44,40,3
867,56,16,43,0
868,52,59,18,1
869,34,27,65,3
870,49,5,60,0
871,89,10,17,0
872,63,63,53,1
873,6,40,1,2
874,51,37,32,1
875,89,33,44,2
876,34,97,35,1
877,88,8,60,3
878,48,98,75,1
879,44,31,50,1
880,92,66,13,1
881,86,65,60,0
882,94,87,100,0
883,38,98,52,3
884,90,16,32,0
885,33,48,37,0
886,55,94,77,3
887,16,31,67,1
888,48,17,3,0
889,36,18,61,0
890,28,17,12,1
891,56,90,58,2
892,49,55,70,0
893,67,100,57,3
894,22,57,76,1
895,84,54,73,2
896,46,78,62,1
897,34,18,60,1
898,58,25,29,1
899,24,55,80,1
900,93,67,24,1
901,83,38,29,2
902,98,78,42,2
903,89,4,94,0
904,57,2,75,0
905,1,77,51,1
906,70,79,89,0
907,17,6,30,1
908,69,61,98,2
909,66,58,90,2
910,60,74,61,0
911,8,61,38,1
912,56,8,1,2
913,90,99,48,0
914,1,16,33,1
915,48,36,34,1
916,58,17,92,0
917,97,54,32,1
918,99,32,37,0
919,96,1,18,1
920,95,33,34,0
921,38,70,7,0
922,41,3,84,0
923,83,73,14,1
924,92,69,86,2
925,80,93,70,2
926,69,26,84,1
927,95,89,37,0
928,18,26,47,1
929,95,91,56,2
930,94,50,69,1
931,62,71,45,0
932,63,11,27,0
933,64,79,36,3
934,77,72,51,2
935,3,32,31,1
936,43,19,48,1
937,16,31,9,0
938,80,87,58,1
939,54,12,51,0
940,98,67,35,2
941,41,98,7,1
942,32,85,85,0
943,34,64,50,2
944,3,13,80,1
945,12,20,38,0
946,29,90,45,0
947,25,54,51,1
948,69,5,74,1
949,99,66,72,0
950,36,67,49,1
951,51,70,43,1
952,8,32,67,0
953,56,56,85,0
954,88,30,4,0
955,46,89,46,2
956,27,62,77,2
957,91,98,29,0
958,15,51,45,0
959,51,91,32,0
960,36,71,97,2
961,62,32,31,1
962,49,89,43,2
963,6,7,93,0
964,62,74,48,0
965,81,62,81,2
966,92,25,60,3
967,10,10,72,3
968,41,69,78,1
969,71,73,86,0
970,90,91,2,1
971,92,35,8,0
972,80,72,49,1
973,78,15,14,0
974,17,28,98,1
975,50,45,71,1
976,94,3,10,2
977,34,38,84,1
978,73,39,79,0
979,72,85,42,2
980,72,64,95,0
981,60,87,73,2
982,74,90,76,1
983,90,89,38,2
984,10,21,33,2
985,88,33,91,2
986,39,30,84,0
987,62,100,86,3
988,30,36,2,2
989,50,99,63,1
990,97,90,97,1
991,66,3,92,1
992,29,61,23,0
993,34,20,94,1
994,39,43,66,1
995,9,31,72,0
996,70,15,16,5
997,93,93,15,2
998,94,10,84,0
999,83,18,42,0
1000,13,91,54,1
1001,903,45,63,3
1002,902,65,82,1
1003,1416,66,34,0
1004,946,19,57,2
1005,1600,6,28,0
1006,1216,30,33,1
1007,1305,19,60,4
1008,454,85,95,3
1009,1308,17,17,1
1010,690,34,64,0
1011,313,33,71,1
1012,308,36,70,1
1013,842,43,31,0
1014,987,61,50,2
1015,1241,24,86,4
1016,379,93,100,1
1017,832,25,39,1
1018,1658,18,3,0
1019,1013,49,81,3
1020,1950,3,72,0
1021,1633,80,30,1
1022,1818,75,69,0
1023,832,51,71,1
1024,1212,91,84,1
1025,691,33,26,0
1026,1216,45,72,1
1027,1320,6,97,1
1028,1065,92,35,3
1029,768,18,5,0
1030,1257,76,96,2
1031,388,55,55,2
1032,921,13,18,0
1033,1897,2,30,2
1034,1997,73,17,1
1035,122,67,46,3
1036,538,27,45,0
1037,1505,12,8,0
1038,1304,64,27,1
1039,695,76,60,1
1040,1014,43,6,0
1041,1326,46,78,1
1042,1252,99,7,0
1043,693,67,58,2
1044,1201,16,72,1
1045,1897,63,83,2
1046,539,56,61,2
1047,1709,42,96,0
1048,85,52,61,2
1049,240,19,69,0
1050,1768,78,91,0
1051,254,11,93,0
1052,464,19,61,2
1053,1076,80,9,1
1054,900,89,21,2
1055,1904,40,61,0
1056,1615,98,88,1
1057,761,17,14,0
1058,269,39,90,1
1059,398,47,29,1
1060,996,31,16,2
1061,1097,26,76,1
1062,1028,100,64,2
1063,591,64,4,1
1064,235,82,73,1
1065,760,58,99,1
1066,311,45,65,1
1067,1557,5,94,1
1068,1363,17,14,0
1069,1389,86,58,0
1070,22,35,31,0
1071,395,56,86,0
1072,1752,8,90,0
1073,1508,19,61,0
1074,655,24,80,0
1075,160,47,52,0
1076,300,98,22,1
1077,1796,25,42,3
1078,1711,44,48,1
1079,246,70,27,0
1080,1796,17,62,0
1081,457,82,91,2
1082,32,12,81,0
1083,1415,53,73,1
1084,1048,3,53,1
1085,1380,95,4,1
1086,1339,46,79,0
1087,1932,21,15,1
1088,1862,40,45,2
1089,1543,2,6,1
1090,1961,9,60,1
1091,549,17,61,1
1092,915,52,59,2
1093,950,61,17,1
1094,1749,22,3,1
1095,251,23,81,3
1096,1224,73,31,0
1097,1709,16,4,0
1098,538,24,9,0
1099,315,85,46,1
1100,1583,100,54,1
1101,1338,76,78,1
1102,790,33,19,0
1103,975,12,93,2
1104,975,91,65,0
1105,1387,75,63,2
1106,1156,56,49,0
1107,1063,47,34,0
1108,136,91,5,1
1109,51,24,100,1
1110,1420,92,35,2
1111,361,59,35,0
1112,1691,77,22,0
1113,297,44,82,2
1114,291,26,45,1
1115,270,30,41,0
1116,1743,74,73,3
1117,1074,32,67,0
1118,1813,60,10,0
1119,1945,34,23,1
1120,384,4,52,1
1121,9,19,32,5
1122,1220,92,8,2
1123,35,27,34,2
1124,649,34,67,2
1125,996,85,16,0
1126,1652,70,37,0
1127,1894,9,77,1
1128,908,3,77,1
1129,530,17,20,2
1130,1140,45,52,1
1131,154,95,13,0
1132,667,97,54,0
1133,1099,54,58,2
1134,710,44,90,3
1135,1805,89,66,3
1136,267,22,74,0
1137,294,71,26,1
1138,308,53,52,2
1139,88,82,55,2
1140,651,30,65,1
1141,1539,20,53,1
1142,396,36,11,0
1143,842,99,98,1
1144,1077,62,23,0
1145,1233,12,68,2
1146,1311,83,28,2
1147,209,95,1,1
1148,741,75,41,1
1149,88,73,77,0
1150,178,62,43,0
1151,816,63,5,0
1152,1971,57,98,2
1153,1615,94,56,2
1154,1140,42,30,2
1155,1783,46,50,1
1156,1815,34,9,2
1157,1057,84,87,1
1158,1576,11,87,0
1159,931,68,91,0
1160,1224,84,2,1
1161,388,78,69,0
1162,753,82,4,1
1163,1495,63,95,2
1164,1037,49,98,2
1165,1967,30,53,0
1166,1832,50,30,0
1167,43,18,20,1
1168,1325,82,21,1
1169,1800,81,88,1
1170,679,7,32,0
1171,482,94,56,0
1172,428,3,18,0
1173,405,42,8,0
1174,802,55,88,0
1175,369,17,6,3
1176,1367,26,35,1
1177,1464,10,76,0
1178,1844,99,41,0
1179,769,13,89,3
1180,310,78,7,0
1181,1011,64,95,2
1182,789,65,51,2
1183,410,40,84,0
1184,1246,91,28,0
1185,822,94,76,0
1186,1644,22,28,0
1187,1341,43,83,3
1188,428,8,68,1
1189,411,84,26,1
1190,1007,86,76,4
1191,1540,47,98,1
1192,1043,83,35,1
1193,561,85,89,5
1194,1329,86,50,1
1195,361,9,16,0
1196,932,16,1,3
1197,1472,66,91,2
1198,1068,43,9,1
1199,486,33,18,0
1200,1755,32,65,1
1201,1020,18,76,0
1202,398,29,40,1
1203,797,13,86,1
1204,857,88,19,0
1205,42,55,2,0
1206,1620,38,12,2
1207,376,78,100,0
1208,1103,42,15,3
1209,1188,63,86,0
1210,655,7,39,0
1211,740,16,23,0
1212,1985,31,9,0
1213,111,65,4,1
1214,839,79,96,0
1215,1521,76,100,1
1216,1393,28,94,2
1217,1096,6,33,1
1218,1763,8,69,1
1219,517,89,15,0
1220,511,99,77,1
1221,1434,67,100,1
1222,197,74,92,1
1223,972,8,37,0
1224,1493,87,86,1
1225,1572,86,71,0
1226,1718,13,89,0
1227,1312,73,79,0
1228,1892,46,95,1
1229,182,2,25,1
1230,299,50,91,0
1231,145,42,64,1
1232,1223,73,6,2
1233,293,85,4,0
1234,640,94,79,1
1235,672,11,64,1
1236,1895,37,97,0
1237,714,57,55,1
1238,176,95,27,3
1239,1853,83,58,1
1240,560,11,59,1
1241,1261,32,52,1
1242,1889,69,62,2
1243,1289,34,53,0
1244,390,30,52,0
1245,736,65,64,1
1246,1713,75,51,3
1247,1336,8,45,4
1248,1781,79,34,1
1249,1544,78,87,0
1250,1054,97,23,1
1251,1604,32,3,2
1252,1191,76,81,0
1253,1340,11,27,1
1254,662,55,84,1
1255,1300,13,41,0
1256,849,39,46,0
1257,852,16,43,0
1258,641,97,56,4
1259,1705,76,69,3
1260,916,79,52,1
1261,684,44,86,2
1262,1196,36,33,1
1263,1973,29,37,2
1264,1065,11,43,1
1265,279,100,19,3
1266,948,4,19,1
1267,887,45,60,2
1268,935,65,46,2
1269,1552,95,65,0
1270,780,9,4,2
1271,983,44,6,2
1272,1012,85,2,1
1273,435,88,62,1
1274,651,77,32,1
1275,1184,26,68,2
1276,209,84,56,1
1277,1172,65,25,0
1278,1374,63,51,1
1279,900,35,92,0
1280,135,93,24,1
1281,1522,4,91,2
1282,519,41,18,2
1283,294,25,23,4
1284,862,35,55,0
1285,727,44,6,0
1286,359,68,25,1
1287,1546,13,38,0
1288,1053,12,23,2
1289,1438,49,87,2
1290,971,34,27,0
1291,1487,42,71,0
1292,1528,22,94,1
1293,1837,4,64,0
1294,1303,80,19,0
1295,351,90,68,0
1296,963,19,91,0
1297,982,34,44,0
1298,629,37,73,0
1299,1466,51,83,3
1300,660,28,57,1
1301,1238,67,6,1
1302,382,72,60,0
1303,422,45,82,0
1304,386,35,23,2
1305,295,57,33,1
1306,173,47,2,1
1307,737,46,82,3
1308,1783,21,36,0
1309,306,8,70,1
1310,346,6,72,0
1311,1752,20,4,2
1312,1750,30,78,1
1313,1163,18,68,1
1314,933,25,7,1
1315,1847,39,87,1
1316,664,5,28,0
1317,152,92,98,2
1318,1006,4,60,0
1319,1150,15,22,0
1320,814,94,90,1
1321,1610,10,84,0
1322,1695,41,41,1
1323,1521,61,29,3
1324,467,4,26,1
1325,1225,39,46,1
1326,831,13,6,0
1327,379,12,6,0
1328,1960,25,61,0
1329,505,59,89,1
1330,1746,66,1,2
1331,922,10,70,0
1332,954,5,90,0
1333,1190,44,36,3
1334,272,3,14,1
1335,1136,27,69,0
1336,276,32,39,1
1337,1361,26,94,1
1338,1857,91,54,0
1339,1078,74,95,0
1340,1190,69,42,2
1341,300,51,40,1
1342,856,82,3,2
1343,1234,64,76,0
1344,638,60,40,0
